"Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","City","State","Country","Market","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit","Shipping Cost","Order Priority","","","","",""
"IN-2013-83191","12/16/2013","12/20/2013","Standard Class","AS-10630","Ann Steele","Home Office","Whakatane","Bay of Plenty","New Zealand","APAC","Oceania","TEC-PH-10002962","Technology","Phones","Motorola Smart Phone, Full Size","6439.8","10","0","2447.1","255.36","Medium","","","","",""
"IR-2013-1770","6/17/2013","6/18/2013","First Class","BS-1665","Brian Stugart","Consumer","Khorramabad","Lorestan","Iran","EMEA","EMEA","OFF-ROG-10001735","Office Supplies","Storage","Rogers Lockers, Blue","2962.68","14","0","207.06","325.93","Medium","","","","",""
"ID-2014-68183","12/29/2014","12/31/2014","First Class","AH-10075","Adam Hart","Corporate","Geelong","Victoria","Australia","APAC","Oceania","OFF-AP-10003032","Office Supplies","Appliances","Hoover Stove, Red","1534.87","3","0.1","-102.41","255.42","Medium","","","","",""
"ID-2013-12295","9/14/2013","9/14/2013","Same Day","SN-20560","Skye Norling","Home Office","Lahore","Punjab","Pakistan","APAC","Central Asia","TEC-PH-10002991","Technology","Phones","Apple Smart Phone, Full Size","3499.16","11","0.5","-3009.44","333.1","Medium","","","","",""
"ID-2013-10636","1/7/2013","1/13/2013","Standard Class","CD-12280","Christina DeMoss","Consumer","Sydney","New South Wales","Australia","APAC","Oceania","FUR-TA-10000989","Furniture","Tables","Lesro Conference Table, Rectangular","2993.02","5","0.3","726.82","333.06","Medium","","","","",""
"IN-2013-50214","7/11/2013","7/15/2013","Standard Class","JH-15910","Jonathan Howell","Consumer","Matsubara","Oita","Japan","APAC","North Asia","FUR-BO-10001749","Furniture","Bookcases","Bush Classic Bookcase, Traditional","2888.76","7","0","173.25","256.64","Medium","","","","",""
"IN-2012-60126","8/28/2012","9/2/2012","Second Class","DP-13105","Dave Poirier","Corporate","Alice Springs","Northern Territory","Australia","APAC","Oceania","OFF-AP-10003500","Office Supplies","Appliances","KitchenAid Microwave, White","2498.53","9","0.1","499.45","257.16","Medium","","","","",""
"IN-2011-24832","3/12/2011","3/17/2011","Standard Class","CD-11920","Carlos Daly","Consumer","Shanghai","Shanghai","China","APAC","North Asia","FUR-CH-10002250","Furniture","Chairs","Office Star Executive Leather Armchair, Black","3272.01","7","0","1537.83","257.63","Medium","","","","",""
"IN-2014-47449","7/12/2014","7/13/2014","First Class","CD-12280","Christina DeMoss","Consumer","Delhi","Delhi","India","APAC","Central Asia","FUR-BO-10000288","Furniture","Bookcases","Safco Classic Bookcase, Traditional","2190.75","5","0","65.7","327.55","Medium","","","","",""
"MX-2014-124002","1/8/2014","1/13/2014","Standard Class","VT-21700","Valerie Takahito","Home Office","Brasília","Federal District","Brazil","LATAM","South","TEC-PH-10000419","Technology","Phones","Apple Smart Phone, Full Size","3393.12","8","0","101.76","258.83","Medium","","","","",""
"MX-2014-107181","12/2/2014","12/6/2014","Second Class","MC-17635","Matthew Clasen","Corporate","Santa Cruz de Barahona","Barahona","Dominican Republic","LATAM","Caribbean","TEC-AC-10000203","Technology","Accessories","SanDisk Router, Bluetooth","1914.08","14","0.2","669.76","258.96","Medium","","","","",""
"ES-2013-2453999","1/5/2013","1/10/2013","Standard Class","EG-13900","Emily Grady","Consumer","Puteaux","Ile-de-France","France","EU","Central","FUR-BO-10004999","Furniture","Bookcases","Safco Classic Bookcase, Metal","2756.94","7","0.1","1163.88","255.56","Medium","","","","",""
"CA-2013-103982","3/4/2013","3/9/2013","Standard Class","AA-10315","Alex Avila","Consumer","Round Rock","Texas","United States","US","Central","OFF-SU-10000151","Office Supplies","Supplies","High Speed Automatic Electric Letter Opener","3930.07","3","0.2","-786.01","253.2","Medium","","","","",""
"IN-2014-58460","12/13/2014","12/19/2014","Standard Class","BT-11680","Brian Thompson","Consumer","Ube","Yamaguchi","Japan","APAC","North Asia","OFF-AP-10000675","Office Supplies","Appliances","Hamilton Beach Stove, White","3242.88","6","0","421.56","271.59","Medium","","","","",""
"ID-2014-27765","9/8/2014","9/11/2014","First Class","KM-16720","Kunst Miller","Consumer","Manila","National Capital","Philippines","APAC","Southeast Asia","FUR-BO-10002204","Furniture","Bookcases","Bush Classic Bookcase, Pine","2152.96","8","0.35","198.64","309.11","Medium","","","","",""
"ID-2012-48639","10/30/2012","11/3/2012","Standard Class","BS-11380","Bill Stewart","Corporate","Bandung","Jawa Barat","Indonesia","APAC","Southeast Asia","TEC-CO-10001895","Technology","Copiers","Sharp Wireless Fax, Color","2991.1","9","0.07","-128.75","300.6","Medium","","","","",""
"RS-2013-7430","8/15/2013","8/17/2013","Second Class","JL-5130","Jack Lebron","Consumer","Voronezh","Voronezh","Russia","EMEA","EMEA","TEC-APP-10000308","Technology","Phones","Apple Smart Phone, Full Size","2544.84","4","0","712.44","299.4","Medium","","","","",""
"IN-2013-11938","10/31/2013","11/4/2013","Standard Class","EL-13735","Ed Ludwig","Home Office","Melbourne","Victoria","Australia","APAC","Oceania","FUR-BO-10001255","Furniture","Bookcases","Ikea Library with Doors, Mobile","2634.55","8","0.1","116.95","298.63","Medium","","","","",""
"US-2012-100377","8/28/2012","9/1/2012","Standard Class","TS-21370","Todd Sumrall","Corporate","Chicago","Illinois","United States","US","Central","TEC-CO-10001046","Technology","Copiers","Canon Imageclass D680 Copier / Fax","2799.96","5","0.2","874.99","286.3","Medium","","","","",""
"IN-2013-34170","12/18/2013","12/25/2013","Standard Class","FH-14275","Frank Hawley","Corporate","Palu","Sulawesi Tengah","Indonesia","APAC","Southeast Asia","FUR-BO-10002990","Furniture","Bookcases","Dania Library with Doors, Traditional","3707.35","11","0.07","1554.43","298.44","Medium","","","","",""
"CA-2013-128818","5/8/2013","5/12/2013","Standard Class","CJ-12010","Caroline Jumper","Consumer","New York City","New York","United States","US","East","TEC-MA-10000488","Technology","Machines","Bady BDG101FRU Card Printer","3999.95","5","0","1159.99","286.44","Medium","","","","",""
"IN-2014-41786","7/4/2014","7/8/2014","Standard Class","BN-11470","Brad Norvell","Corporate","Shenyang","Liaoning","China","APAC","North Asia","OFF-AP-10002793","Office Supplies","Appliances","KitchenAid Stove, Black","3417.48","6","0","854.28","297.2","Medium","","","","",""
"IN-2013-25560","7/25/2013","7/28/2013","First Class","GH-14425","Gary Hwang","Consumer","Wafangdian","Liaoning","China","APAC","North Asia","FUR-BO-10000035","Furniture","Bookcases","Dania Classic Bookcase, Pine","1236.33","3","0","519.21","286.57","Medium","","","","",""
"ES-2011-5752766","9/28/2011","10/3/2011","Standard Class","AF-10870","Art Ferguson","Consumer","Ghent","East Flanders","Belgium","EU","Central","OFF-AP-10003558","Office Supplies","Appliances","Hoover Refrigerator, White","4195.2","8","0","839.04","284.51","Medium","","","","",""
"IT-2013-3695467","6/10/2013","6/14/2013","Standard Class","SS-20140","Saphhira Shifley","Corporate","Lisbon","Lisboa","Portugal","EU","South","OFF-AP-10001623","Office Supplies","Appliances","Hoover Stove, White","3399.66","12","0.5","-3059.82","286.87","Medium","","","","",""
"IN-2014-34317","2/12/2014","2/14/2014","Second Class","AM-10705","Anne McFarland","Consumer","Brisbane","Queensland","Australia","APAC","Oceania","TEC-AC-10002244","Technology","Accessories","Enermax Router, Erganomic","2074.73","9","0.1","276.53","294.73","Medium","","","","",""
"IN-2013-26519","3/30/2013","4/1/2013","First Class","DR-12940","Daniel Raglin","Home Office","Sydney","New South Wales","Australia","APAC","Oceania","FUR-BO-10004852","Furniture","Bookcases","Sauder Classic Bookcase, Traditional","1177.17","3","0.1","353.13","294.55","Medium","","","","",""
"CA-2013-1260","8/24/2013","8/26/2013","Second Class","DW-3480","Dianna Wilson","Home Office","Guelph","Ontario","Canada","Canada","Canada","TEC-HEW-10003829","Technology","Copiers","Hewlett Wireless Fax, High-Speed","2270.34","6","0","1112.4","294.25","Medium","","","","",""
"CA-2014-123967","11/2/2014","11/4/2014","Second Class","SF-20200","Sarah Foster","Consumer","Bellingham","Washington","United States","US","West","FUR-TA-10003954","Furniture","Tables","Hon 94000 Series Round Tables","2665.62","9","0","239.91","294.17","Medium","","","","",""
"IN-2012-56073","12/3/2012","12/10/2012","Standard Class","KN-16390","Katherine Nockton","Corporate","Kwinana","Western Australia","Australia","APAC","Oceania","FUR-CH-10000660","Furniture","Chairs","Novimex Executive Leather Armchair, Adjustable","4099.68","10","0.1","956.58","288.98","Medium","","","","",""
"IN-2012-27583","2/24/2012","2/29/2012","Standard Class","DL-13330","Denise Leinenbach","Consumer","Nagpur","Maharashtra","India","APAC","Central Asia","TEC-PH-10001699","Technology","Phones","Samsung Smart Phone, Full Size","3187.2","5","0","541.8","289.17","Medium","","","","",""
"IN-2013-57914","8/19/2013","8/21/2013","Second Class","CM-11815","Candace McMahon","Corporate","Lahore","Punjab","Pakistan","APAC","Central Asia","TEC-PH-10000303","Technology","Phones","Samsung Smart Phone, VoIP","2863.08","9","0.5","-458.19","293.78","Medium","","","","",""
"CA-2011-145387","10/31/2011","11/2/2011","Second Class","AM-10705","Anne McFarland","Consumer","Cranston","Rhode Island","United States","US","East","FUR-CH-10002320","Furniture","Chairs","Hon Pagoda Stacking Chairs","1604.9","5","0","481.47","289.82","Medium","","","","",""
"MW-2014-7130","8/4/2014","8/9/2014","Second Class","TS-11430","Tom Stivers","Corporate","Podgorica","Podgorica","Montenegro","EMEA","EMEA","OFF-CUI-10000682","Office Supplies","Appliances","Cuisinart Stove, Silver","3234.24","6","0","970.2","295.74","Medium","","","","",""
"CA-2011-116246","9/12/2011","9/17/2011","Second Class","LW-17215","Luke Weiss","Consumer","New York City","New York","United States","US","East","FUR-CH-10002024","Furniture","Chairs","HON 5400 Series Task Chairs for Big and Tall","3785.29","6","0.1","420.59","309.69","Medium","","","","",""
"IT-2013-4559122","9/10/2013","9/15/2013","Second Class","AM-10705","Anne McFarland","Consumer","Zurich","Zürich","Switzerland","EU","Central","FUR-CH-10000546","Furniture","Chairs","Harbour Creations Executive Leather Armchair, Adjustable","2380.5","5","0","952.2","301.73","Medium","","","","",""
"MX-2012-153157","10/11/2012","10/14/2012","First Class","FH-14365","Fred Hopkins","Corporate","Puebla","Puebla","Mexico","LATAM","North","TEC-PH-10000419","Technology","Phones","Apple Smart Phone, Full Size","2968.98","7","0","89.04","283.68","Medium","","","","",""
"IN-2011-19330","1/8/2011","1/12/2011","Second Class","NF-18595","Nicole Fjeld","Home Office","Kunming","Yunnan","China","APAC","North Asia","TEC-MA-10002468","Technology","Machines","Panasonic Inkjet, White","2173.5","7","0","260.82","275.52","Medium","","","","",""
"IN-2012-80391","5/7/2012","5/10/2012","First Class","BC-11125","Becky Castell","Home Office","Whangarei","Northland","New Zealand","APAC","Oceania","TEC-CO-10002122","Technology","Copiers","Hewlett Fax Machine, Digital","1917.36","6","0","747.72","275.57","Medium","","","","",""
"CA-2013-133711","11/27/2013","11/30/2013","First Class","MC-17425","Mark Cousins","Corporate","Mobile","Alabama","United States","US","South","TEC-MA-10000010","Technology","Machines","Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer","3040","8","0","1459.2","307.85","Medium","","","","",""
"CA-2013-139997","7/2/2013","7/4/2013","First Class","EM-14140","Eugene Moren","Home Office","Lehi","Utah","United States","US","West","TEC-CO-10000971","Technology","Copiers","Hewlett Packard 310 Color Digital Copier","1499.95","5","0","449.98","276.23","Medium","","","","",""
"IN-2011-33183","10/27/2011","10/29/2011","Second Class","SB-20170","Sarah Bern","Consumer","Huaibei","Anhui","China","APAC","North Asia","FUR-BO-10004771","Furniture","Bookcases","Ikea Classic Bookcase, Traditional","2470.5","6","0","518.76","276.29","Medium","","","","",""
"CA-2011-116666","5/8/2011","5/10/2011","First Class","KT-16480","Kean Thornton","Consumer","Philadelphia","Pennsylvania","United States","US","East","TEC-CO-10001449","Technology","Copiers","Hewlett Packard LaserJet 3310 Copier","1799.97","5","0.4","240","276.7","Medium","","","","",""
"MX-2013-105585","7/25/2013","7/28/2013","First Class","HE-14800","Harold Engle","Corporate","São Paulo","São Paulo","Brazil","LATAM","South","FUR-TA-10004801","Furniture","Tables","Hon Conference Table, Rectangular","980.32","2","0.2","110.28","276.71","Medium","","","","",""
"ES-2014-1393638","6/27/2014","6/28/2014","First Class","DH-13675","Duane Huffman","Home Office","Stoke-on-Trent","England","United Kingdom","EU","North","FUR-BO-10000259","Furniture","Bookcases","Safco Classic Bookcase, Traditional","1314.45","3","0","341.73","277.29","Medium","","","","",""
"MX-2013-148453","12/20/2013","12/22/2013","First Class","CR-12730","Craig Reiter","Consumer","Soacha","Cundinamarca","Colombia","LATAM","South","FUR-TA-10002101","Furniture","Tables","Bevis Conference Table, Fully Assembled","1480.37","3","0.2","333.05","283.93","Medium","","","","",""
"CA-2011-163223","3/21/2011","3/25/2011","Standard Class","KH-16690","Kristen Hastings","Corporate","Springfield","Virginia","United States","US","South","TEC-PH-10000730","Technology","Phones","Samsung Galaxy S4 Active","3499.93","7","0","909.98","305.29","Medium","","","","",""
"HU-2014-960","8/23/2014","8/28/2014","Standard Class","SH-9975","Sally Hughsby","Corporate","Gyor","Gyor","Hungary","EMEA","EMEA","TEC-MEM-10002202","Technology","Accessories","Memorex Router, USB","3449.88","14","0","275.94","304.75","Medium","","","","",""
"UP-2013-910","12/24/2013","12/29/2013","Second Class","MC-7275","Marc Crier","Consumer","Luts'k","Volyn","Ukraine","EMEA","EMEA","TEC-CIS-10002344","Technology","Phones","Cisco Smart Phone, Full Size","2605.56","4","0","573.12","278.98","Medium","","","","",""
"MX-2012-111178","5/4/2012","5/9/2012","Standard Class","AG-10900","Arthur Gainer","Consumer","Mexico City","Distrito Federal","Mexico","LATAM","North","OFF-AP-10001106","Office Supplies","Appliances","Hamilton Beach Stove, White","3242.88","9","0","324.18","279.53","Medium","","","","",""
"IN-2014-34632","11/20/2014","11/23/2014","First Class","MP-18175","Mike Pelletier","Home Office","Ho Chi Minh City","Ho Chí Minh City","Vietnam","APAC","Southeast Asia","OFF-AP-10003621","Office Supplies","Appliances","KitchenAid Refrigerator, Red","2190.95","5","0.17","316.7","280.47","Medium","","","","",""
"IN-2013-60546","6/18/2013","6/24/2013","Standard Class","SP-20920","Susan Pistek","Consumer","Bangkok","Bangkok","Thailand","APAC","Southeast Asia","TEC-PH-10001751","Technology","Phones","Samsung Smart Phone, Cordless","3712.59","7","0.17","849.87","302.99","Medium","","","","",""
"IN-2011-35178","11/11/2011","11/15/2011","Standard Class","Dp-13240","Dean percer","Home Office","Suzhou","Gansu","China","APAC","North Asia","TEC-PH-10003713","Technology","Phones","Nokia Smart Phone, Cordless","5725.35","9","0","1602.99","302.61","Medium","","","","",""
"ES-2014-2421154","12/24/2014","12/24/2014","Same Day","GZ-14470","Gary Zandusky","Consumer","Reggio nell'Emilia","Emilia-Romagna","Italy","EU","South","FUR-BO-10000967","Furniture","Bookcases","Ikea Library with Doors, Pine","2553.18","7","0","842.52","302.55","Medium","","","","",""
"IN-2011-76758","12/6/2011","12/13/2011","Standard Class","AG-10495","Andrew Gjertsen","Corporate","Xiangtan","Hunan","China","APAC","North Asia","TEC-CO-10000562","Technology","Copiers","HP Wireless Fax, Digital","2518.95","7","0","553.98","283.09","Medium","","","","",""
"ES-2014-3691479","6/10/2014","6/12/2014","First Class","FH-14365","Fred Hopkins","Corporate","Palma de Mallorca","Balearic Islands","Spain","EU","South","TEC-PH-10000493","Technology","Phones","Apple Smart Phone, Full Size","2295","4","0.1","459","305.2","Medium","","","","",""
"IN-2014-54708","5/24/2014","5/29/2014","Second Class","LA-16780","Laura Armstrong","Corporate","Baotou","Inner Mongolia","China","APAC","North Asia","FUR-BO-10001822","Furniture","Bookcases","Dania Library with Doors, Metal","1447.44","4","0","43.32","252.36","Medium","","","","",""
"ES-2013-5085939","6/14/2013","6/16/2013","First Class","FM-14215","Filia McAdams","Corporate","Prato","Tuscany","Italy","EU","South","TEC-AC-10003265","Technology","Accessories","Belkin Router, Bluetooth","1552.5","6","0","62.1","252.17","Medium","","","","",""
